comp_id,begin,end,COGS,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,finished_prod,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,net_dom_sales,net_exp_sales,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,wages,D,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg,fast_growth,age
4306666.0,2012-01-01,2012-12-31,,162.9629669189453,16955.5546875,800.0,0.0,0.0,0.0,,237.0370330810547,-325.9259338378906,0.0,0.0,3629.629638671875,1029.629638671875,,,2855.5556640625,-333.3333435058594,3096.29638671875,16659.259765625,148.1481475830078,237.0370330810547,,,0,365,0,2012,1992.0,,2.0,0.0,0.5,1969.5,2033.5,mix,Domestic,2790.0,27.0,2.0,3,West,1992-06-01,,0.0833333358168602,0,20.0
4685732.0,2012-01-01,2012-12-31,,500.0,2596.29638671875,1807.4073486328125,0.0,0.0,0.0,,207.40740966796875,4714.81494140625,0.0,418.5185241699219,981.4815063476564,63622.22265625,,,22259.259765625,4244.4443359375,91811.109375,-10837.037109375,148.1481475830078,207.40740966796875,,,0,365,0,2012,2004.0,,1.0,0.0,0.0,1977.0,1245.0,male,Domestic,5610.0,56.0,3.0,2,Central,2004-09-01,,0.3333333432674408,0,8.0
5219567.0,2012-01-01,2012-12-31,59811.109375,11188.888671875,16011.111328125,126833.34375,1225.9259033203125,2822.22216796875,1596.2962646484375,0.0,36233.33203125,-39737.03515625,0.0,14111.111328125,1077.77783203125,90688.890625,77692.59375,0.0,11062.962890625,-39777.77734375,77692.59375,-74588.890625,11111.111328125,36233.33203125,8600.0,,0,365,0,2012,2004.0,,2.0,0.0,0.5,1975.0,2473.0,mix,Domestic,5610.0,56.0,3.0,1,Central,2004-06-28,,0.3402777910232544,1,8.0
6319316.0,2012-01-01,2012-12-31,,214.8148193359375,21507.408203125,1377.77783203125,0.0,0.0,0.0,,314.8148193359375,151.8518524169922,0.0,1711.111083984375,19796.296875,3570.370361328125,,,7103.70361328125,125.9259262084961,12251.8515625,20444.4453125,11111.111328125,314.8148193359375,,,0,365,0,2012,1997.0,,2.0,0.0,0.5,1952.5,6709.5,mix,Domestic,3312.0,33.0,2.0,1,Central,1997-01-15,,0.125,1,15.0
6599875.0,2012-01-01,2012-12-31,,2025.9259033203125,17137.037109375,8348.1484375,0.0,0.0,0.0,,14251.8515625,6374.07421875,0.0,0.0,10025.92578125,2051.851806640625,,,1114.8148193359375,5737.037109375,11451.8515625,17622.22265625,25925.92578125,14251.8515625,,,0,365,0,2012,1998.0,,1.0,0.0,0.0,1956.0,3511.0,male,Domestic,5520.0,55.0,3.0,3,East,1998-04-29,,0.0833333358168602,0,14.0
7059012.0,2012-01-01,2012-12-31,,41192.59375,126948.1484375,46955.5546875,0.0,14444.4443359375,14444.4443359375,,326237.03125,35581.48046875,96.29629516601562,32155.5546875,87348.1484375,443348.15625,,,252225.921875,19707.408203125,752544.4375,298159.25,19444.4453125,326140.75,,,0,365,0,2012,2000.0,,2.0,0.0,0.5,1956.0,3415.0,mix,Domestic,5610.0,56.0,3.0,2,West,2000-11-30,,3.743055582046509,0,12.0
7830770.0,2012-01-01,2012-12-31,,185.1851806640625,14255.5556640625,10174.07421875,0.0,0.0,0.0,,381.4814758300781,1874.0740966796875,0.0,266.6666564941406,13370.3701171875,125133.34375,,,43540.7421875,1629.629638671875,172296.296875,4462.962890625,1851.851806640625,381.4814758300781,,,0,365,0,2012,2011.0,,2.0,0.0,0.0,1976.5,1983.0,male,Domestic,5610.0,56.0,3.0,1,Central,2011-07-25,,0.6041666269302368,1,1.0
7942535.0,2012-01-01,2012-12-31,992.5925903320312,676185.1875,6277537.0,2088748.125,16948.1484375,81888.890625,64940.7421875,267062.96875,6195533.5,719870.375,222270.375,2297614.75,1147092.625,8534504.0,7614370.5,6259648.0,2941326.0,373388.875,13874019.0,9719378.0,370370.375,5972892.5,2123892.5,,0,365,0,2012,1996.0,,1.0,1.0,0.0,,2887.0,male,Foreign,2829.0,28.0,2.0,2,West,1996-12-20,,21.05555534362793,0,16.0
8192455.0,2012-01-01,2012-12-31,,1944.4444580078125,24488.888671875,6562.962890625,0.0,0.0,0.0,,4329.62939453125,-17340.740234375,0.0,18422.22265625,1618.5185546875,152777.78125,,,16937.037109375,-17655.5546875,154200.0,-15151.8515625,1851.851806640625,4329.62939453125,,,0,365,0,2012,2011.0,,1.0,0.0,0.0,1974.0,1871.0,male,Domestic,5629.0,56.0,3.0,2,East,2011-11-14,,0.1060606092214584,0,1.0
8369527.0,2012-01-01,2012-12-31,,30688.888671875,1116688.875,1180085.125,0.0,0.0,0.0,,381559.25,1592.5926513671875,0.0,36929.62890625,26733.333984375,3375785.25,,,274759.25,585.1851806640625,3694866.75,318162.96875,25851.8515625,381559.25,,,0,365,0,2012,1990.0,,1.0,0.0,0.0,1947.0,4748.0,male,Domestic,5629.0,56.0,3.0,2,Central,1990-01-12,,4.14393949508667,0,22.0
8416055.0,2012-01-01,2012-12-31,,362.96295166015625,112729.6328125,1062.9630126953125,0.0,0.0,0.0,,8114.81494140625,-5818.5185546875,0.0,9981.4814453125,96744.4453125,56218.51953125,,,18233.333984375,-5974.07421875,72518.515625,120570.3671875,11111.111328125,8114.81494140625,,,0,365,0,2012,1995.0,,1.0,0.0,1.0,1960.0,5338.0,female,Domestic,2651.0,26.0,2.0,1,Central,1995-08-28,,0.0972222238779068,0,17.0
8516875.0,2012-01-01,2012-12-31,,4385.18505859375,5607.4072265625,35766.66796875,0.0,0.0,0.0,,837.0370483398436,-15255.5556640625,0.0,2148.148193359375,925.9259033203124,22592.591796875,,,7255.5556640625,-15274.07421875,19637.037109375,-30988.888671875,3703.70361328125,837.0370483398436,,,0,365,0,2012,2007.0,2016.0,1.0,0.0,0.0,1969.0,1774.0,male,Domestic,5630.0,56.0,3.0,1,Central,2007-11-19,2016-03-23,0.2430555522441864,0,5.0
8941604.0,2012-01-01,2012-12-31,,1437.0369873046875,85148.1484375,67751.8515625,0.0,0.0,0.0,,5103.70361328125,16218.5185546875,0.0,71881.484375,9318.5185546875,239111.109375,,,85951.8515625,15407.4072265625,345651.84375,21874.07421875,37037.03515625,5103.70361328125,,,0,365,0,2012,2002.0,,1.0,0.0,0.0,1952.0,2670.0,male,Domestic,2822.0,28.0,2.0,2,East,2002-05-21,,0.3333333432674408,0,10.0
9037246.0,2012-01-01,2012-12-31,,21977.77734375,63977.77734375,57477.77734375,0.0,0.0,0.0,,328388.875,-28351.8515625,0.0,54462.96484375,3737.037109375,203503.703125,,,72255.5546875,-28629.62890625,277507.40625,337803.71875,11111.111328125,328388.875,,,0,365,0,2012,2006.0,,1.0,0.0,0.0,1965.0,3645.0,male,Domestic,5510.0,55.0,3.0,1,Central,2006-10-31,,0.9791666865348816,0,6.0
9755598.0,2012-01-01,2012-12-31,,57681.48046875,20551.8515625,216229.625,0.0,25062.962890625,25062.962890625,,1262677.75,96825.9296875,170.37037658691406,3081.4814453125,11725.92578125,188803.703125,,,180537.03125,96733.3359375,516288.875,678274.0625,148888.890625,1262137.0,,,0,365,0,2012,2000.0,,1.0,0.0,0.0,1948.0,5942.0,male,Domestic,5510.0,55.0,3.0,3,East,2000-07-18,,2.2708334922790527,0,12.0
10838662.0,2012-01-01,2012-12-31,,8800.0,27444.4453125,11948.1484375,0.0,0.0,0.0,,25296.296875,2337.037109375,0.0,21037.037109375,1351.851806640625,185114.8125,,,29492.591796875,2077.77783203125,228970.375,27737.037109375,11111.111328125,25296.296875,,,0,365,0,2012,2000.0,,1.0,0.0,0.0,1953.0,3512.0,male,Domestic,5610.0,56.0,3.0,3,Central,2000-10-04,,0.6111111044883728,0,12.0
11241516.0,2012-01-01,2012-12-31,,3300.0,5962.962890625,67044.4453125,0.0,0.0,0.0,,61292.59375,-1685.1851806640625,0.0,5033.33349609375,829.629638671875,9825.92578125,,,10774.07421875,-1714.8148193359375,22507.408203125,211.11111450195312,7407.4072265625,61292.59375,,,0,365,0,2012,2008.0,,1.0,0.0,1.0,1941.0,1795.0,female,Domestic,5520.0,55.0,3.0,3,East,2008-02-14,,0.1666666716337204,0,4.0
11380388.0,2012-01-01,2012-12-31,,1392.5926513671875,13570.3701171875,13370.3701171875,0.0,0.0,0.0,,13714.814453125,2433.333251953125,70.37036895751953,0.0,233.3333282470703,43003.703125,,,23977.77734375,2296.29638671875,69037.0390625,13881.4814453125,11111.111328125,13644.4443359375,,,0,365,0,2012,2003.0,,1.0,0.0,1.0,1964.0,4702.0,female,Domestic,5590.0,55.0,3.0,3,Central,2003-12-16,,0.236111119389534,0,9.0
12100325.0,2012-01-01,2012-12-31,,22066.666015625,243151.859375,203759.265625,0.0,10159.2587890625,10159.2587890625,,260014.8125,56381.48046875,1125.9259033203125,39159.2578125,44081.48046875,318996.28125,,,212662.96875,32800.0,484492.59375,296244.4375,37037.03515625,197111.109375,,,0,365,0,2012,1990.0,,1.0,0.0,0.0,1968.0,3678.0,male,Domestic,2825.0,28.0,2.0,2,East,1990-10-09,,1.545454502105713,0,22.0
13141287.0,2012-01-01,2012-12-31,,485.1851806640625,1374.0740966796875,29300.0,0.0,0.0,0.0,,1188.888916015625,-9407.4072265625,0.0,481.4814758300781,81.48148345947266,45940.7421875,,,30629.62890625,-9540.7412109375,68440.7421875,-26737.037109375,4444.4443359375,1188.888916015625,,,0,365,0,2012,1989.0,,2.0,0.0,1.0,1943.0,5205.0,female,Domestic,5610.0,56.0,3.0,1,Central,1989-12-14,,0.465277761220932,1,23.0
14351242.0,2012-01-01,2012-12-31,,7500.0,157307.40625,147562.96875,15440.7412109375,1259.25927734375,-14181.4814453125,,170555.5625,-15159.2587890625,0.0,8562.962890625,36214.81640625,224837.03125,,,86388.890625,-15525.92578125,329162.96875,175800.0,27777.77734375,170555.5625,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1962.0,2302.0,male,Domestic,2821.0,28.0,2.0,2,West,2010-09-06,,0.824999988079071,0,2.0
14846789.0,2012-01-01,2012-12-31,,2533.333251953125,31081.482421875,1014.8148193359376,0.0,0.0,0.0,,2796.29638671875,3040.74072265625,0.0,0.0,28925.92578125,32351.8515625,,,10344.4443359375,2729.629638671875,47448.1484375,32862.96484375,11111.111328125,2796.29638671875,,,0,365,0,2012,2006.0,,1.0,0.0,0.0,1955.0,2993.0,male,Domestic,3312.0,33.0,2.0,1,Central,2006-03-08,,0.0833333358168602,0,6.0
15817313.0,2012-01-01,2012-12-31,,2337.037109375,5307.4072265625,1377.77783203125,0.0,0.0,0.0,,7774.07421875,340.7407531738281,0.0,2322.22216796875,566.6666870117188,69322.21875,,,8362.962890625,311.1111145019531,78492.59375,3966.666748046875,3703.70361328125,7774.07421875,,,0,365,0,2012,2011.0,,1.0,0.0,0.0,1981.0,1958.0,male,Domestic,5629.0,56.0,3.0,3,Central,2011-08-17,,0.2000000029802322,0,1.0
17577634.0,2012-01-01,2012-12-31,,955.5555419921876,23092.591796875,28540.740234375,0.0,0.0,0.0,,729.629638671875,359.2592468261719,0.0,13925.92578125,7318.5185546875,44029.62890625,,,14774.07421875,322.22222900390625,63351.8515625,-4718.5185546875,11111.111328125,729.629638671875,,,0,365,0,2012,2004.0,,2.0,0.0,0.5,1982.0,2484.5,mix,Domestic,5610.0,56.0,3.0,1,Central,2004-11-10,,0.284722238779068,0,8.0
17776540.0,2012-01-01,2012-12-31,,34500.0,187859.265625,201707.40625,18.518518447875977,0.0,-18.518518447875977,,212488.890625,466.6666564941406,40085.18359375,140759.265625,6570.37060546875,226074.078125,,,44937.03515625,188.88888549804688,293400.0,128640.7421875,48148.1484375,172403.703125,,,0,365,0,2012,1997.0,,2.0,0.0,0.5,1970.5,2439.0,mix,Domestic,2620.0,26.0,2.0,1,Central,1997-07-01,,0.6527777910232544,0,15.0
18626760.0,2012-01-01,2012-12-31,,992.5925903320312,53366.66796875,26796.296875,0.0,0.0,0.0,,4196.29638671875,27255.5546875,0.0,696.2963256835938,16248.1484375,56811.109375,,,11348.1484375,24685.185546875,97574.0703125,27833.333984375,1851.851806640625,4196.29638671875,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1978.0,2237.0,male,Domestic,2670.0,26.0,2.0,2,West,2010-11-15,,0.0833333358168602,1,2.0
18794680.0,2012-01-01,2012-12-31,,0.0,8359.2587890625,596.2963256835938,0.0,0.0,0.0,,581.4815063476562,4540.74072265625,0.0,0.0,1896.2962646484375,803.7036743164062,,,370.370361328125,4314.81494140625,5833.33349609375,8251.8515625,1851.851806640625,581.4815063476562,,,0,365,0,2012,2010.0,,2.0,0.0,0.0,1966.0,1576.0,male,Domestic,5630.0,56.0,3.0,1,Central,2010-05-29,,0.0833333358168602,1,2.0
19847096.0,2012-01-01,2012-12-31,,3233.333251953125,60514.81640625,26233.333984375,0.0,0.0,0.0,,8596.2958984375,11614.814453125,0.0,0.0,19422.22265625,45966.66796875,,,42440.7421875,1159.25927734375,104485.1875,43596.296875,11111.111328125,8596.2958984375,,,0,365,0,2012,2005.0,,2.0,0.0,0.5,1959.0,1851.0,mix,Domestic,3314.0,33.0,2.0,3,West,2005-10-14,,0.3055555522441864,0,7.0
20052334.0,2012-01-01,2012-12-31,,370.370361328125,4792.5927734375,21637.037109375,0.0,0.0,0.0,,737.0370483398436,851.8518676757812,0.0,559.25927734375,148.1481475830078,9374.07421875,,,3618.5185546875,807.4074096679688,15033.3330078125,-16107.4072265625,185.1851806640625,737.0370483398436,,,0,365,0,2012,1998.0,,1.0,0.0,0.0,1957.0,3106.0,male,Domestic,5610.0,56.0,3.0,3,East,1998-04-07,,0.3333333432674408,1,14.0
20290704.0,2012-01-01,2012-12-31,,637.0370483398438,1659.25927734375,72900.0,0.0,0.0,0.0,,22488.888671875,-12277.77734375,0.0,0.0,418.5185241699219,11807.4072265625,,,10648.1484375,-12277.77734375,10581.4814453125,-48748.1484375,11111.111328125,22488.888671875,,,0,365,0,2012,1998.0,,2.0,0.0,0.0,1961.5,6782.0,male,Domestic,5610.0,56.0,3.0,2,Central,1998-06-07,,0.2583333253860473,0,14.0
20558708.0,2012-01-01,2012-12-31,,851.8518676757812,6074.07421875,5640.74072265625,0.0,0.0,0.0,,1962.9630126953125,388.8888854980469,0.0,3340.74072265625,2448.148193359375,43285.18359375,,,5292.5927734375,340.7407531738281,50344.4453125,2537.037109375,1851.851806640625,1962.9630126953125,,,0,365,0,2012,2009.0,,1.0,0.0,1.0,1982.0,1083.0,female,Domestic,5630.0,56.0,3.0,2,East,2009-09-13,,0.0833333358168602,0,3.0
21112620.0,2012-01-01,2012-12-31,,12800.0,28714.814453125,7837.037109375,0.0,64814.81640625,64814.81640625,,132288.890625,2300.0,0.0,6414.81494140625,17092.591796875,209937.03125,,,92051.8515625,1659.25927734375,253618.515625,-2255.5556640625,2740.74072265625,132288.890625,,,0,365,0,2012,1989.0,2015.0,1.0,0.0,0.0,1950.0,3454.0,male,Domestic,5610.0,56.0,3.0,3,Central,1989-12-07,2015-09-24,0.9791666865348816,1,23.0
21180624.0,2012-01-01,2012-12-31,,15222.22265625,72437.0390625,34433.33203125,9037.037109375,0.0,-9037.037109375,,1340744.5,-7296.29638671875,39388.890625,3500.0,54455.5546875,303596.28125,,,174522.21875,-8322.22265625,441266.65625,14140.7412109375,62444.4453125,1301355.5,,,0,365,0,2012,1998.0,,2.0,1.0,0.0,,2323.0,male,Foreign,5510.0,55.0,3.0,2,Central,1998-03-23,,1.3194444179534912,0,14.0
21416758.0,2012-01-01,2012-12-31,,0.0,33959.2578125,90674.0703125,0.0,0.0,0.0,,48362.96484375,-8618.5185546875,17385.185546875,4762.962890625,11000.0,41251.8515625,,,17425.92578125,-8681.4814453125,50437.03515625,-8351.8515625,1851.851806640625,30977.77734375,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1963.0,2376.0,male,Domestic,5630.0,56.0,3.0,2,East,2010-06-28,,0.1742424219846725,1,2.0
21731972.0,2012-01-01,2012-12-31,,3437.037109375,23959.259765625,11174.07421875,18.518518447875977,0.0,-18.518518447875977,,4996.29638671875,3881.4814453125,0.0,2500.0,9625.92578125,47455.5546875,,,33500.0,3651.851806640625,88940.7421875,17781.482421875,1851.851806640625,4996.29638671875,,,0,365,0,2012,1990.0,,1.0,0.0,0.0,1954.0,3622.0,male,Domestic,2893.0,28.0,2.0,2,East,1990-07-09,,0.280303031206131,0,22.0
